
itm_vaegir_lamellar_helmet|편린 위병 투구
itm_vaegir_lamellar_helmet_pl|편린 위병 투구
itm_vaegir_noble_helmet|베기어 귀족 투구
itm_vaegir_noble_helmet_pl|베기어 귀족 투구
itm_vaegir_war_helmet|베기어 전쟁 투구
itm_vaegir_war_helmet_pl|베기어 전쟁 투구
itm_vaegir_mask|베기어 전쟁 면구
itm_vaegir_mask_pl|베기어 전쟁 면구
itm_bascinet|뾰족머리 투구
itm_bascinet_pl|뾰족머리 투구
itm_bascinet_2|사슬드린 뾰족머리 투구
itm_bascinet_2_pl|사슬드린 뾰족머리 투구
itm_bascinet_3|코 보호대 뾰족머리 투구
itm_bascinet_3_pl|코 보호대 뾰족머리 투구
itm_guard_helmet|위병 투구
itm_guard_helmet_pl|위병 투구
itm_black_helmet|검은 투구
itm_black_helmet_pl|검은 투구
itm_full_helm|복면 투구
itm_full_helm_pl|복면 투구
itm_great_helmet|대형 투구
itm_great_helmet_pl|대형 투구
itm_winged_great_helmet|날개달린 대형 투구
itm_winged_great_helmet_pl|날개달린 대형 투구
itm_wooden_stick|나무 막대기
itm_wooden_stick_pl|나무 막대기
itm_cudgel|몽둥이
itm_cudgel_pl|몽둥이
itm_hammer|망치
itm_hammer_pl|망치
itm_club|곤봉
itm_club_pl|곤봉
itm_winged_mace|날 철퇴
itm_winged_mace_pl|날 철퇴
itm_spiked_mace|쐐기 철퇴
itm_spiked_mace_pl|쐐기 철퇴
itm_military_hammer|군용 망치
itm_military_hammer_pl|군용 망치
itm_maul|쇠메
itm_maul_pl|쇠메
itm_sledgehammer|공성 망치
itm_sledgehammer_pl|공성 망치
itm_warhammer|대형 망치
itm_warhammer_pl|대형 망치
itm_pickaxe|곡괭이
itm_pickaxe_pl|곡괭이
itm_spiked_club|쐐기 몽둥이
itm_spiked_club_pl|쐐기 몽둥이
itm_fighting_pick|전투 곡괭이
itm_fighting_pick_pl|전투 곡괭이
itm_military_pick|군용 곡괭이
itm_military_pick_pl|군용 곡괭이
itm_morningstar|샛별 곤봉
itm_morningstar_pl|샛별 곤봉
itm_sickle|낫
itm_sickle_pl|낫
itm_cleaver|식칼
itm_cleaver_pl|식칼
itm_knife|단도
itm_knife_pl|단도
itm_butchering_knife|도살용 칼
itm_butchering_knife_pl|도살용 칼
itm_dagger|비수
itm_dagger_pl|비수
itm_falchion|곡도
itm_falchion_pl|곡도
itm_scimitar|만도
itm_scimitar_pl|만도
itm_scimitar_b|정예 만도
itm_scimitar_b_pl|정예 만도
itm_arabian_sword_a|살란 검
itm_arabian_sword_a_pl|살란 검
itm_arabian_sword_b|살란 군용 검
itm_arabian_sword_b_pl|살란 군용 검
itm_sarranid_cavalry_sword|살란 기병 검
itm_sarranid_cavalry_sword_pl|살란 기병 검
itm_arabian_sword_d|살란 위병 검
itm_arabian_sword_d_pl|살란 위병 검
itm_great_sword|대형 검
itm_great_sword_pl|대형 검
itm_sword_of_war|전쟁 검
itm_sword_of_war_pl|전쟁 검
itm_hatchet|조막 도끼
itm_hatchet_pl|조막 도끼
itm_hand_axe|손도끼
itm_hand_axe_pl|손도끼
itm_fighting_axe|투쟁 도끼
itm_fighting_axe_pl|투쟁 도끼
itm_axe|도끼
itm_axe_pl|도끼
itm_voulge|월도
itm_voulge_pl|월도
itm_battle_axe|전투 도끼
itm_battle_axe_pl|전투 도끼
itm_war_axe|전쟁 도끼
itm_war_axe_pl|전쟁 도끼
itm_sword_two_handed_b|양손 검
itm_sword_two_handed_b_pl|양손 검
itm_sword_two_handed_a|대형 검
itm_sword_two_handed_a_pl|대형 검
itm_khergit_sword_two_handed_a|양손 만도
itm_khergit_sword_two_handed_a_pl|양손 만도
itm_khergit_sword_two_handed_b|양손 만도
itm_khergit_sword_two_handed_b_pl|양손 만도
itm_two_handed_cleaver|전쟁 대곡도
itm_two_handed_cleaver_pl|전쟁 대곡도
itm_military_cleaver_b|군용 대곡도
itm_military_cleaver_b_pl|군용 대곡도
itm_military_cleaver_c|군용 대곡도
itm_military_cleaver_c_pl|군용 대곡도
itm_military_sickle_a|군용 낫
itm_military_sickle_a_pl|군용 낫
itm_bastard_sword_a|한손반 검
itm_bastard_sword_a_pl|한손반 검
itm_bastard_sword_b|무거운 한손반 검
itm_bastard_sword_b_pl|무거운 한손반 검
itm_one_handed_war_axe_a|한손 도끼
itm_one_handed_war_axe_a_pl|한손 도끼
itm_one_handed_battle_axe_a|한손 전투 도끼
itm_one_handed_battle_axe_a_pl|한손 전투 도끼
itm_one_handed_war_axe_b|한손 전쟁 도끼
itm_one_handed_war_axe_b_pl|한손 전쟁 도끼
itm_one_handed_battle_axe_b|한손 전투 도끼
itm_one_handed_battle_axe_b_pl|한손 전투 도끼
itm_one_handed_battle_axe_c|한손 전투 도끼
itm_one_handed_battle_axe_c_pl|한손 전투 도끼
itm_two_handed_axe|양손 도끼
itm_two_handed_axe_pl|양손 도끼
itm_two_handed_battle_axe_2|양손 전쟁 도끼
itm_two_handed_battle_axe_2_pl|양손 전쟁 도끼
itm_shortened_voulge|짧은 월도
itm_shortened_voulge_pl|짧은 월도
itm_great_axe|대형 도끼
itm_great_axe_pl|대형 도끼
itm_long_axe|장도끼
itm_long_axe_pl|장도끼
itm_long_axe_alt|장도끼
itm_long_axe_alt_pl|장도끼
itm_long_axe_b|전쟁 장도끼
itm_long_axe_b_pl|전쟁 장도끼
itm_long_axe_b_alt|전쟁 장도끼
itm_long_axe_b_alt_pl|전쟁 장도끼
itm_long_axe_c|대형 장도끼
itm_long_axe_c_pl|대형 장도끼
itm_long_axe_c_alt|대형 장도끼
itm_long_axe_c_alt_pl|대형 장도끼
itm_bardiche|초승달 도끼
itm_bardiche_pl|초승달 도끼
itm_great_bardiche|대형 초승달 도끼
itm_great_bardiche_pl|대형 초승달 도끼
itm_voulge|월도
itm_voulge_pl|월도
itm_long_bardiche|초승달 장도끼
itm_long_bardiche_pl|초승달 장도끼
itm_great_long_bardiche|대형 초승달 장도끼
itm_great_long_bardiche_pl|대형 초승달 장도끼
itm_hafted_blade_b|언월도
itm_hafted_blade_b_pl|언월도
itm_hafted_blade_a|관인도
itm_hafted_blade_a_pl|관인도
itm_shortened_military_scythe|짧은 군용 낫
itm_shortened_military_scythe_pl|짧은 군용 낫
itm_sword_medieval_a|검
itm_sword_medieval_a_pl|검
itm_sword_medieval_b|검
itm_sword_medieval_b_pl|검
itm_sword_medieval_b_small|단검
itm_sword_medieval_b_small_pl|단검
itm_sword_medieval_c|군용 검
itm_sword_medieval_c_pl|군용 검
itm_sword_medieval_c_small|군용 단검
itm_sword_medieval_c_small_pl|군용 단검
itm_sword_medieval_c_long|군용 검
itm_sword_medieval_c_long_pl|군용 검
itm_sword_medieval_d_long|군용 장검
itm_sword_medieval_d_long_pl|군용 장검
itm_sword_viking_1|노르드 검
itm_sword_viking_1_pl|노르드 검
itm_sword_viking_2|노르드 검
itm_sword_viking_2_pl|노르드 검
itm_sword_viking_2_small|노르드 단검
itm_sword_viking_2_small_pl|노르드 단검
itm_sword_viking_3|노르드 전쟁 검
itm_sword_viking_3_pl|노르드 전쟁 검
itm_sword_viking_3_small|노르드 전쟁 단검
itm_sword_viking_3_small_pl|노르드 전쟁 단검
itm_sword_khergit_1|유목민 만도
itm_sword_khergit_1_pl|유목민 만도
itm_sword_khergit_2|만도
itm_sword_khergit_2_pl|만도
itm_sword_khergit_3|만도
itm_sword_khergit_3_pl|만도
itm_sword_khergit_4|무거운 만도
itm_sword_khergit_4_pl|무거운 만도
itm_mace_1|쐐기 곤봉
itm_mace_1_pl|쐐기 곤봉
itm_mace_2|곰보 철퇴
itm_mace_2_pl|곰보 철퇴
itm_mace_3|쐐기 철퇴
itm_mace_3_pl|쐐기 철퇴
itm_mace_4|날 철퇴
itm_mace_4_pl|날 철퇴
itm_club_with_spike_head|송곳머리 몽둥이
itm_club_with_spike_head_pl|송곳머리 몽둥이
itm_long_spiked_club|장병 쐐기 곤봉
itm_long_spiked_club_pl|장병 쐐기 곤봉
itm_long_hafted_knobbed_mace|장병 곰보 철퇴
itm_long_hafted_knobbed_mace_pl|장병 곰보 철퇴
itm_long_hafted_spiked_mace|장병 쐐기 철퇴
itm_long_hafted_spiked_mace_pl|장병 쐐기 철퇴
itm_sarranid_two_handed_mace_1|차폭
itm_sarranid_two_handed_mace_1_pl|차폭
itm_sarranid_mace_1|차폭
itm_sarranid_mace_1_pl|차폭
itm_sarranid_axe_a|강철 전투도끼
itm_sarranid_axe_a_pl|강철 전투도끼
itm_sarranid_axe_b|강철 전쟁도끼
itm_sarranid_axe_b_pl|강철 전쟁도끼
itm_sarranid_two_handed_axe_a|살란 전투도끼
itm_sarranid_two_handed_axe_a_pl|살란 전투도끼
itm_sarranid_two_handed_axe_b|살란 전쟁도끼
itm_sarranid_two_handed_axe_b_pl|살란 전쟁도끼
itm_scythe|낫
itm_scythe_pl|낫
itm_pitch_fork|쇠스랑
itm_pitch_fork_pl|쇠스랑
itm_military_fork|이지창
itm_military_fork_pl|이지창
itm_battle_fork|전쟁 이지창
itm_battle_fork_pl|전쟁 이지창
itm_boar_spear|수렵 창
itm_boar_spear_pl|수렵 창
itm_jousting_lance|시합용 기병창
itm_jousting_lance_pl|시합용 기병창
itm_double_sided_lance|양날 기병창
itm_double_sided_lance_pl|양날 기병창
itm_glaive|미첨도
itm_glaive_pl|미첨도
itm_poleaxe|창도끼
itm_poleaxe_pl|창도끼
itm_polehammer|창망치
itm_polehammer_pl|창망치
itm_staff|목봉
itm_staff_pl|목봉
itm_quarter_staff|육척봉
itm_quarter_staff_pl|육척봉
itm_iron_staff|철봉
itm_iron_staff_pl|철봉
itm_shortened_spear|단창
itm_shortened_spear_pl|단창
itm_spear|창
itm_spear_pl|창
itm_bamboo_spear|죽창
itm_bamboo_spear_pl|죽창
itm_war_spear|전쟁 창
itm_war_spear_pl|전쟁 창
itm_military_scythe|군용 낫
itm_military_scythe_pl|군용 낫
itm_light_lance|가벼운 기병창
itm_light_lance_pl|가벼운 기병창
itm_lance|기병창
itm_lance_pl|기병창
itm_heavy_lance|무거운 기병창
itm_heavy_lance_pl|무거운 기병창
itm_great_lance|대형 기병창
itm_great_lance_pl|대형 기병창
itm_pike|송곳창
itm_pike_pl|송곳창
itm_ashwood_pike|물푸레나무 송곳창
itm_ashwood_pike_pl물푸레나무 송곳창
itm_awlpike|찌르기 송곳창
itm_awlpike_pl|찌르기 송곳창
itm_awlpike_long|찌르기 송곳 장창
itm_awlpike_long_pl|찌르기 송곳 장창
itm_bec_de_corbin_a|전쟁 망치
itm_bec_de_corbin_a_pl|전쟁 망치
itm_wooden_shield|나무 방패
itm_wooden_shield_pl|나무 방패
itm_nordic_shield|노르드 방패
itm_nordic_shield_pl|노르드 방패
itm_fur_covered_shield|모피덮개 방패 
itm_fur_covered_shield_pl|모피덮개 방패
itm_steel_shield|강철 방패
itm_steel_shield_pl|강철 방패
itm_plate_covered_round_shield|판금덮개 원방패
itm_plate_covered_round_shield_pl|판금덮개 원방패
itm_leather_covered_round_shield|가죽덮개 원방패
itm_leather_covered_round_shield_pl|가죽덮개 원방패
itm_hide_covered_round_shield|날가죽덮개 원방패
itm_hide_covered_round_shield_pl|날가죽덮개 원방패
itm_shield_heater_c|오각 방패
itm_shield_heater_c_pl|오각 방패
itm_norman_shield_1|연 방패
itm_norman_shield_1_pl|연 방패
itm_norman_shield_2|연 방패
itm_norman_shield_2_pl|연 방패
itm_norman_shield_3|연 방패
itm_norman_shield_3_pl|연 방패
itm_norman_shield_4|연 방패
itm_norman_shield_4_pl|연 방패
itm_norman_shield_5|연 방패
itm_norman_shield_5_pl|연 방패
itm_norman_shield_6|연 방패
itm_norman_shield_6_pl|연 방패
itm_norman_shield_7|연 방패
itm_norman_shield_7_pl|연 방패
itm_norman_shield_8|연 방패
itm_norman_shield_8_pl|연 방패
itm_tab_shield_round_a|오래된 원방패
itm_tab_shield_round_a_pl|오래된 원방패
itm_tab_shield_round_b|단순한 원방패
itm_tab_shield_round_b_pl|단순한 원방패
itm_tab_shield_round_c|원방패
itm_tab_shield_round_c_pl|원방패
itm_tab_shield_round_d|무거운 원방패
itm_tab_shield_round_d_pl|무거운 원방패
itm_tab_shield_round_e|허스칼 원방패
itm_tab_shield_round_e_pl|허스칼 원방패
itm_tab_shield_kite_a|오래된 연 방패
itm_tab_shield_kite_a_pl|오래된 연 방패
itm_tab_shield_kite_b|단순한 연 방패
itm_tab_shield_kite_b_pl|단순한 연 방패
itm_tab_shield_kite_c|연 방패
itm_tab_shield_kite_c_pl|연 방패
itm_tab_shield_kite_d|무거운 연 방패
itm_tab_shield_kite_d_pl|무거운 연 방패
itm_tab_shield_kite_cav_a|기병의 연 방패
itm_tab_shield_kite_cav_a_pl|기병의 연 방패
itm_tab_shield_kite_cav_b|기사의 연 방패
itm_tab_shield_kite_cav_b_pl|기사의 연 방패
itm_tab_shield_heater_a|오래된 오각방패
itm_tab_shield_heater_a_pl|오래된 오각방패
itm_tab_shield_heater_b|단순한 오각방패
itm_tab_shield_heater_b_pl|단순한 오각방패
itm_tab_shield_heater_c|오각방패
itm_tab_shield_heater_c_pl|오각방패
itm_tab_shield_heater_d|무거운 오각방패
itm_tab_shield_heater_d_pl|무거운 오각방패
itm_tab_shield_heater_cav_a|기병의 오각방패
itm_tab_shield_heater_cav_a_pl|기병의 오각방패
itm_tab_shield_heater_cav_b|기사의 오각방패
itm_tab_shield_heater_cav_b_pl|기사의 오각방패
itm_tab_shield_pavise_a|오래된 입방패
itm_tab_shield_pavise_a_pl|오래된 입방패
itm_tab_shield_pavise_b|단순한 입방패
itm_tab_shield_pavise_b_pl|단순한 입방패
itm_tab_shield_pavise_c| 입방패
itm_tab_shield_pavise_c_pl| 입방패
itm_tab_shield_pavise_d|무거운 입방패
itm_tab_shield_pavise_d_pl|무거운 입방패
itm_tab_shield_small_round_a|단순한 기병 방패
itm_tab_shield_small_round_a_pl|단순한 기병 방패
itm_tab_shield_small_round_b|둥근 기병 방패
itm_tab_shield_small_round_b_pl|둥근 기병 방패
itm_tab_shield_small_round_c|정예 기병 방패
itm_tab_shield_small_round_c_pl|정예 기병 방패
itm_darts|투척화살
itm_darts_pl|투척 화살
itm_war_darts|전쟁 투척 화살
itm_war_darts_pl|전쟁 투척 화살
itm_javelin|투척 단창
itm_javelin_pl|투척 단창
itm_javelin_melee|투척 단창
itm_javelin_melee_pl|투척 단창
itm_throwing_spears|투창
itm_throwing_spears_pl|투창
itm_throwing_spear_melee|투창
itm_throwing_spear_melee_pl|투창
itm_jarid|기병용 투창
itm_jarid_pl|기병용 투창
itm_jarid_melee|기병용 투창
itm_jarid_melee_pl|기병용 투창
itm_stones|돌맹이
itm_stones_pl|돌맹이
itm_throwing_knives|투척 비수
itm_throwing_knives_pl|투척 비수
itm_throwing_daggers|투척 비수
itm_throwing_daggers_pl|투척 비수
itm_light_throwing_axes|가벼운 투척도끼
itm_light_throwing_axes_pl|가벼운 투척도끼
itm_light_throwing_axes_melee|가벼운 투척도끼
itm_light_throwing_axes_melee_pl|가벼운 투척도끼
itm_throwing_axes|투척도끼
itm_throwing_axes_pl|투척도끼
itm_throwing_axes_melee|투척도끼
itm_throwing_axes_melee_pl|투척도끼
itm_heavy_throwing_axes|무거운 투척도끼
itm_heavy_throwing_axes_pl|무거운 투척도끼
itm_heavy_throwing_axes_melee|무거운 투척도끼
itm_heavy_throwing_axes_melee_pl|무거운 투척도끼
itm_hunting_bow|사냥 활
itm_hunting_bow_pl|사냥 활
itm_short_bow|단궁
itm_short_bow_pl|단궁
itm_nomad_bow|유목민 활
itm_nomad_bow_pl|유목민 활
itm_long_bow|장궁
itm_long_bow_pl|장궁
itm_khergit_bow|케르지트 활
itm_khergit_bow_pl|케르지트 활
itm_strong_bow|강궁
itm_strong_bow_pl|강궁
itm_war_bow|전쟁 활
itm_war_bow_pl|전쟁 활
itm_hunting_crossbow|수렵 쇠뇌
itm_hunting_crossbow_pl|수렵 쇠뇌
itm_light_crossbow|경량 쇠뇌
itm_light_crossbow_pl|경량 쇠뇌
itm_crossbow|쇠뇌
itm_crossbow_pl|쇠뇌
itm_heavy_crossbow|강화 쇠뇌
itm_heavy_crossbow_pl|강화 쇠뇌
itm_sniper_crossbow|저격 쇠뇌
itm_sniper_crossbow_pl|저격 쇠뇌
itm_flintlock_pistol|플린트록 피스톨
itm_flintlock_pistol_pl|플린트록 피스톨
itm_torch|횃불
itm_torch_pl|횃불
itm_lyre|리라
itm_lyre_pl|리라
itm_lute|류트
itm_lute_pl|류트
itm_strange_armor|이국의 갑옷
itm_strange_armor_pl|이국의 갑옷
itm_strange_boots|이국의 장화
itm_strange_boots_pl|이국의 장화
itm_strange_helmet|이국의 투구
itm_strange_helmet_pl|이국의 투구
itm_strange_sword|이국의 검
itm_strange_sword_pl|이국의 검
itm_strange_great_sword|이국의 장검
itm_strange_great_sword_pl|이국의 장검
itm_strange_short_sword|이국의 짧은 검
itm_strange_short_sword_pl|이국의 짧은 검
itm_court_dress|궁중 여성복
itm_court_dress_pl|궁중 여성복
itm_rich_outfit|부유층 외투
itm_rich_outfit_pl|부유층 외투
itm_khergit_guard_armor|케르지트 위병 갑옷
itm_khergit_guard_armor_pl|케르지트 위병 갑옷
itm_felt_steppe_cap|초원 털 모자
itm_felt_steppe_cap_pl|초원 털 모자
itm_khergit_war_helmet|케르지트 전쟁 투구
itm_khergit_war_helmet_pl|케르지트 전쟁 투구
itm_khergit_helmet|케르지트 투구
itm_khergit_helmet_pl|케르지트 투구
itm_khergit_guard_boots|케르지트 위병 장화
itm_khergit_guard_boots_pl|케르지트 위병 장화
itm_khergit_guard_helmet|케르지트 위병 투구
itm_khergit_guard_helmet_pl|케르지트 위병 투구
itm_khergit_cavalry_helmet|케르지트 기병 투구
itm_khergit_cavalry_helmet_pl|케르지트 기병 투구
itm_black_hood|검은 두건
itm_black_hood_pl|검은 두건
itm_light_leather|경량 가죽
itm_light_leather_pl|경량 가죽
itm_light_leather_boots|경량 가죽 장화
itm_light_leather_boots_pl|경량 가죽 장화
itm_mail_and_plate|사슬 판금갑옷
itm_mail_and_plate_pl|사슬 판금갑옷
itm_light_mail_and_plate|경량 사슬 판금갑옷
itm_light_mail_and_plate_pl|경량 사슬 판금갑옷
itm_byzantion_helmet_a|비잔틴 투구
itm_byzantion_helmet_a_pl|비잔틴 투구
itm_magyar_helmet_a|마자르 투구
itm_magyar_helmet_a_pl|마자르 투구
itm_rus_helmet_a|루스 투구
itm_rus_helmet_a_pl|루스 투구
itm_sipahi_helmet_a|시파히 투구
itm_sipahi_helmet_a_pl|시파히 투구
itm_shahi|샤히
itm_shahi_pl|샤히
itm_rabati|라바티
itm_rabati_pl|라바티
itm_tunic_with_green_cape|녹색 망토 상의
itm_tunic_with_green_cape_pl|녹색 망토 상의
itm_keys|열쇠 꾸러미
itm_keys_pl|열쇠 꾸러미
itm_bride_dress|신부 드레스
itm_bride_dress_pl|신부 드레스
itm_bride_crown|신부의 관
itm_bride_crown_pl|신부의 관
itm_bride_shoes|신부 슈즈
itm_bride_shoes_pl|신부 슈즈
itm_practice_bow_2|연습용 활
itm_practice_bow_2_pl|연습용 활
itm_practice_arrows_2|연습용 화살
itm_practice_arrows_2_pl|연습용 화살
itm_plate_boots|판금 장화
itm_plate_boots_pl|판금 장화
itm_mail_boots_for_tableau|사슬 장화
itm_mail_boots_for_tableau_pl|사슬 장화
itm_warhorse_sarranid|살란 전투마
itm_warhorse_sarranid_pl|살란 전투마
itm_warhorse_steppe|초원 돌격마
itm_warhorse_steppe_pl|초원 돌격마
itm_items_end|Items End
itm_items_end_pl|Items End
